zip,population,latitude,longitude
16856,160,40.92871,-77.65005
16858,3945,41.00056,-78.20033
16859,500,41.04903,-78.03519
16860,358,40.94673,-78.17219
16861,327,40.86764,-78.51991
16863,586,40.91162,-78.47204
16864,69,41.15428,-77.79857
16865,1820,40.72086,-77.96396
16866,9152,40.86684,-78.17163
16868,1050,40.72725,-77.89066
16870,7499,40.80149,-78.04969
16871,47,41.1879,-78.03705
16872,1430,40.96715,-77.35939
16874,1220,41.01141,-77.94077
16875,3708,40.84536,-77.56882
16876,285,40.96648,-78.29087
16877,1524,40.73291,-78.06846
16878,1783,40.94325,-78.33609
16879,406,40.97116,-78.15162
16881,2245,41.02743,-78.31119
16882,429,40.90707,-77.33841
16901,10242,41.73038,-77.31841
16910,64,41.70477,-76.83124
16911,259,41.67787,-77.10392
16912,2507,41.66803,-77.05845
16914,2354,41.8618,-76.77687
16915,5600,41.77481,-77.96104
16917,1293,41.723,-77.05519
16920,1760,41.98218,-77.28851
16921,622,41.69614,-77.54654
16922,1575,41.67191,-77.70064
16923,1457,41.94103,-77.8761
16925,3268,41.95319,-76.78997
16926,926,41.71506,-76.70485
16927,614,41.9655,-77.65941
16928,1476,41.95203,-77.43371
16929,2666,41.97352,-77.15028
16930,1119,41.57693,-77.14021
16932,546,41.77574,-76.94017
16933,6610,41.81904,-77.06716
16935,1181,41.87032,-77.32404
16936,1940,41.94318,-76.95837
16937,167,41.96421,-77.71004
16938,837,41.56935,-77.34487
16939,172,41.68097,-77.0141
16940,19,41.97752,-77.23373
16941,94,41.98841,-77.75796
16942,892,41.9654,-77.35414
16943,417,41.8406,-77.61915
16946,2455,41.91422,-77.13999
16947,4797,41.76969,-76.79519
16948,1570,41.85369,-77.75683
16950,3327,41.89816,-77.53429
17002,451,40.46463,-77.86761
17003,12534,40.35735,-76.55528
17004,5551,40.59966,-77.73278
17005,289,40.60304,-76.81065
17006,1102,40.28495,-77.54364
17007,5865,40.13428,-77.11801
17009,1765,40.6359,-77.56609
17010,160,40.27809,-76.58335
17011,39664,40.23508,-76.92931
17013,38513,40.241,-77.19286
17014,174,40.6596,-77.19358
17015,24385,40.18392,-77.23234
17016,909,40.27322,-76.40705
17017,1509,40.6275,-76.89854
17018,3902,40.40246,-76.88117
17019,19594,40.09078,-77.02462
17020,8826,40.41014,-77.04367
17021,912,40.33758,-77.66093
17022,31908,40.16677,-76.60823
17023,3489,40.5813,-76.81169
17024,1734,40.40992,-77.30854
17025,17648,40.29506,-76.97731
17026,3137,40.46734,-76.43626
17027,2801,40.15653,-76.99316
17028,3563,40.4033,-76.65073
17029,382,40.55416,-77.62196
17030,541,40.60833,-76.74417
17032,7551,40.49448,-76.81788
17033,16481,40.26829,-76.62754
17034,3071,40.20831,-76.78489
17035,864,40.41638,-77.57443
17036,23520,40.28579,-76.69611
17037,1176,40.43329,-77.42872
17038,8394,40.46787,-76.54895
17039,38,40.2928,-76.24077
17040,2631,40.31558,-77.32571
17041,190,40.21667,-76.5395
17042,40161,40.29488,-76.42271
17043,5852,40.24679,-76.90033
17044,20234,40.58236,-77.59013
17045,3811,40.58841,-77.00389
17046,31835,40.38242,-76.4306
17047,3228,40.37098,-77.41426
17048,3870,40.60554,-76.72669
17049,3046,40.65172,-77.25948
17050,43571,40.24907,-77.03005
17051,4352,40.45881,-77.77306
17052,1474,40.31577,-77.98195
17053,5067,40.3255,-77.03256
17054,286,40.49746,-77.72764
17055,42006,40.17756,-76.99789
17056,27,40.53349,-77.35585
17057,23560,40.19437,-76.72659
17058,1578,40.50111,-77.54792
17059,8013,40.59241,-77.38165
17060,1248,40.49144,-77.88158
17061,6842,40.56542,-76.90046
17062,3917,40.55153,-77.16813
17063,3177,40.76274,-77.47343
17064,839,40.24135,-76.47553
17065,4389,40.09837,-77.20527
17066,5102,40.35885,-77.85892
17067,15815,40.38848,-76.31583
17068,4235,40.40685,-77.17795
17069,192,40.45722,-76.97921
17070,16830,40.20217,-76.86377
17071,116,40.30061,-77.58928
17073,6314,40.30047,-76.25924
17074,7304,40.47983,-77.14456
17075,125,40.39372,-77.83429
17076,0,40.62084,-77.30758
17077,108,40.40232,-76.53651
17078,23840,40.28952,-76.58484
17080,264,40.64057,-76.80299
17081,248,40.20121,-77.28322
17082,3046,40.49762,-77.42579
17084,4683,40.68705,-77.62692
17086,1982,40.69067,-77.12502
17087,2370,40.40523,-76.26356
17088,459,40.30046,-76.295
17090,5206,40.32953,-77.18302
17093,684,40.30998,-76.92817
17094,2424,40.58414,-77.2168
17097,721,40.57414,-76.67704
17098,2618,40.58998,-76.63071
17099,1187,40.64535,-77.57639
17101,2722,40.2595,-76.88705
17102,8118,40.27119,-76.89686
17103,13115,40.27499,-76.86326
17104,18541,40.23901,-76.84985
17109,27466,40.28986,-76.82414
17110,27364,40.31776,-76.88354
17111,36744,40.27041,-76.78265
17112,38502,40.37497,-76.77163
17113,11724,40.23032,-76.82083
17120,0,40.26511,-76.88281
17201,27554,39.96229,-77.65677
17202,33566,39.92133,-77.67442
17210,242,40.18989,-77.661
17211,354,39.75191,-78.41457
17212,750,39.81,-78.07073
17213,525,40.25381,-77.77249
17214,1143,39.74811,-77.47025
17215,182,40.09234,-77.89008
17217,182,40.23822,-77.72235
17219,484,40.22367,-77.69318
17220,347,40.17807,-77.74108
17221,458,40.05796,-77.82019
17222,10550,39.89983,-77.49242
17223,326,40.06521,-77.9389
17224,1603,39.9723,-77.89195
17225,20347,39.78706,-77.75709
17228,1000,39.99512,-78.09831
17229,1253,40.07853,-78.01144
17232,27,40.09462,-77.63341
17233,4961,39.95118,-78.00406
17235,622,39.85699,-77.69743
17236,8845,39.79997,-77.94305
17237,1759,39.83705,-77.54091
17238,1782,39.8612,-78.13003
17239,209,40.13973,-77.83009
17240,3241,40.15411,-77.58227
17241,11181,40.17793,-77.40326
17243,1264,40.28368,-77.81484
17244,2263,40.08595,-77.66562
17246,542,40.0629,-77.68255
17247,629,39.79883,-77.57933
17249,386,40.24186,-77.9002
17250,0,39.73668,-77.52338
17251,70,40.12159,-77.66695
17252,4038,39.91317,-77.81695
17253,433,40.21241,-78.00628
17254,362,39.96853,-77.58917
17255,992,40.15426,-77.86756
17257,29204,40.0508,-77.49027
17260,1090,40.2977,-77.89489
17261,0,39.85981,-77.51164
17262,1048,40.14489,-77.74174
17263,896,39.72409,-77.71727
17264,2292,40.17993,-77.99331
17265,300,40.03846,-77.77297
17266,445,40.08745,-77.412
17267,2916,39.80389,-78.23958
17268,29362,39.77421,-77.57354
17271,527,40.10183,-77.80367
17301,4133,39.89119,-76.9815
17302,2834,39.81659,-76.41069
17303,395,39.92615,-77.29755
17304,3171,39.97696,-77.23099
17306,537,39.98383,-77.24966
17307,5467,39.94853,-77.314
17309,1393,39.87351,-76.44894
17311,127,39.81709,-76.84191
17313,11428,39.88472,-76.65719
17314,6640,39.75469,-76.32852
17315,25760,40.01859,-76.8685
17316,8497,39.96721,-77.00226
17317,466,39.97136,-76.52267
17318,230,40.01847,-76.7265
17319,11292,40.1585,-76.79468
17320,8124,39.7695,-77.38749
17321,2419,39.75406,-76.44742
17322,6473,39.85548,-76.53513
17323,83,40.07523,-77.02669
17324,4433,40.03616,-77.22772
17325,30373,39.82762,-77.22641
17327,7828,39.77934,-76.75373
17329,2999,39.76295,-76.85374
17331,56443,39.79085,-76.98028
17339,6281,40.13438,-76.88188
17340,11405,39.75566,-77.11183
17342,563,39.85275,-76.70756
17343,31,39.86863,-77.32948
17344,3719,39.80535,-77.01887
17345,7715,40.07929,-76.72812
17347,6393,40.04927,-76.68247
17349,8254,39.75536,-76.68003
17350,13169,39.88918,-77.07896
17352,1288,39.76199,-76.50008
17353,2825,39.88741,-77.38714
17355,322,39.75978,-76.696
17356,22869,39.89834,-76.58366
17360,5735,39.85196,-76.75377
17361,6156,39.76617,-76.67702
17362,14730,39.85088,-76.86872
17363,8553,39.76736,-76.58504
17364,4209,39.92985,-76.90049
17365,2897,40.05696,-76.9392
17366,6392,39.93184,-76.55585
17368,7005,39.98463,-76.51966
17370,7090,40.1174,-76.78124
17371,375,39.90258,-76.78797
17372,4045,40.00037,-77.10633
17401,18570,39.95893,-76.73359
17402,37466,39.95799,-76.66045
17403,40287,39.92142,-76.71277
17404,39374,40.00496,-76.77217
17406,23636,40.01224,-76.64249
17407,2673,39.8855,-76.71244
17408,25431,39.93451,-76.80203
17501,4614,40.15697,-76.20532
17502,2485,40.10081,-76.66732
17504,105,40.02448,-76.32855
17505,2358,40.05915,-76.18999
17506,469,40.11718,-76.0527
17507,64,40.19806,-76.01624
17508,1125,40.12455,-76.21394
17509,5135,39.90923,-76.03073
17512,18148,40.04,-76.48558
17516,5180,39.93773,-76.38703
17517,14686,40.24402,-76.13151
17518,1360,39.80519,-76.25932
17519,7127,40.14278,-76.02145
17520,5040,40.09813,-76.34897
17522,33852,40.17499,-76.17009
17527,6094,40.01495,-75.99333
17529,4826,40.04036,-76.10008
17532,3328,39.85731,-76.2923
17534,0,40.03665,-76.11214
17535,3042,40.01224,-76.03813
17536,3452,39.84345,-76.07316
17538,7314,40.08804,-76.41528
17540,10728,40.09877,-76.1888
17543,45912,40.18217,-76.30038
17545,23556,40.17307,-76.42792
17547,9210,40.07056,-76.58436
17550,313,40.07492,-76.58339
17551,11753,39.97911,-76.37608
17552,19761,40.10935,-76.51174
17554,7453,40.03923,-76.42584
17555,7251,40.12075,-75.96514
17557,15055,40.10328,-76.07543
17560,5460,39.91117,-76.22712
17562,4373,39.97636,-76.09264
17563,3952,39.76404,-76.18649
17565,2523,39.89191,-76.32994
17566,12603,39.86924,-76.1476
17568,0,39.94806,-76.23416
17569,7323,40.27043,-76.09652
17570,176,40.12574,-76.57035
17572,3643,40.00937,-76.15105
17576,103,40.03561,-76.19782
17578,7504,40.22397,-76.16405
17579,6875,39.95938,-76.18032
17581,180,40.15617,-76.05535
17582,1702,39.98928,-76.44756
17584,11646,39.95981,-76.26463
17601,56382,40.07296,-76.31457
17602,52217,40.01486,-76.24632
17603,67571,40.0127,-76.35287
17606,404,40.11174,-76.30401
17701,43104,41.34206,-76.88821
17702,10488,41.18215,-77.07728
17720,250,41.18046,-77.20503
17721,1419,41.18155,-77.31927
17723,34,41.43125,-77.45629
17724,4693,41.63827,-76.80034
17727,41,41.53904,-77.47914
17728,4675,41.32546,-77.08215
17729,156,41.49798,-77.74106
17730,11,41.10677,-76.87591
17731,188,41.42713,-76.57293
17737,5970,41.28673,-76.68149
17739,27,41.41289,-77.40156
17740,12017,41.2342,-77.26171
17742,21,41.23919,-76.5829
17744,2808,41.24397,-77.16139
17745,17718,41.28589,-77.48097
17747,3421,41.03847,-77.31497
17748,184,41.15147,-77.35043
17749,234,41.07232,-76.81352
17750,177,41.05517,-77.47805
17751,7431,41.13086,-77.53201
17752,4975,41.18244,-76.92144
17754,12061,41.31108,-76.88421
17756,12856,41.20841,-76.73325
17758,943,41.35234,-76.55155
17760,572,41.3966,-77.66602
17762,557,41.28326,-76.70751
17763,241,41.50999,-76.91388
17764,2361,41.34316,-77.82735
17765,1279,41.57591,-76.97168
17768,367,41.54632,-76.7477
17769,31,41.49939,-77.50073
17771,2929,41.43137,-77.04524
17772,2693,41.11832,-76.71756
17774,962,41.24782,-76.5416
17776,145,41.41704,-77.31257
17777,7030,41.10332,-76.82678
17778,74,41.28532,-77.96477
17779,179,41.20551,-77.38019
17801,16429,40.83669,-76.75762
17810,5309,41.1123,-77.02543
17812,1378,40.73626,-77.23641
17813,2028,40.78505,-77.1772
17814,4669,41.26885,-76.3751
17815,29790,41.02216,-76.43061
17820,5499,40.9011,-76.40783
17821,18613,40.9917,-76.63959
17822,11,40.96861,-76.60365
17823,1258,40.72099,-76.72541
17824,3949,40.85652,-76.49848
17827,877,40.75482,-76.96133
17829,212,40.90057,-77.15546
17830,1938,40.68791,-76.79449
17832,578,40.80554,-76.45499
17834,3480,40.77982,-76.46701
17835,114,40.88365,-77.19795
17836,190,40.71446,-76.60136
17837,18403,40.97485,-76.94247
17840,188,40.77537,-76.43291
17841,4896,40.72455,-77.35888
17842,8266,40.80389,-77.04329
17844,10291,40.95904,-77.08747
17845,2058,40.88308,-77.21628
17846,3621,41.14647,-76.51681
17847,11260,41.00609,-76.80612
17850,576,40.9671,-76.85847
17851,7234,40.80255,-76.433
17853,2993,40.69212,-77.01254
17855,1014,40.88735,-76.97217
17856,3167,41.05636,-76.9722
17857,7671,40.92789,-76.76712
17858,111,40.84238,-76.42314
17859,2701,41.11821,-76.39498
17860,2332,40.82685,-76.63402
17861,152,40.77361,-77.0788
17862,530,40.86069,-77.05661
17864,2495,40.70294,-76.90687
17865,24,40.98688,-76.78979
17866,9769,40.78866,-76.55035
17867,239,40.71464,-76.69025
17868,719,40.95536,-76.63098
17870,14490,40.80992,-76.8897
17872,8894,40.7677,-76.61317
17876,1827,40.85571,-76.82319
17878,1488,41.1721,-76.32364
17880,29,40.89109,-77.12383
17881,1479,40.78098,-76.68632
17884,263,41.05201,-76.67509
17885,181,40.87042,-77.28941
17886,804,41.01847,-76.87598
17887,591,41.07508,-76.8849
17888,446,40.81931,-76.37306
17889,3039,40.88228,-76.9143
17901,22371,40.69364,-76.25526
17920,246,40.81328,-76.32989
17921,6931,40.75422,-76.35732
17922,4803,40.592,-76.11212
17923,385,40.66136,-76.31871
17925,305,40.75609,-76.07047
17929,1432,40.63104,-76.19273
17930,258,40.70867,-76.11529
17931,8899,40.78378,-76.21638
17933,123,40.60357,-76.24244
17934,417,40.79786,-76.21205
17935,1371,40.79417,-76.28
17936,959,40.75048,-76.33997
17938,2479,40.65558,-76.50198
17941,733,40.68614,-76.61472
17943,42,40.76161,-76.37949
17944,265,40.6605,-76.28903
17945,133,40.78458,-76.37523
17946,185,40.8123,-76.2449
17948,4188,40.82485,-76.14223
17949,240,40.79624,-76.23547
17951,281,40.67919,-76.24425
17952,172,40.76434,-76.05997
17953,426,40.74728,-76.09969
17954,4623,40.69047,-76.25985
17957,481,40.59359,-76.51651
17959,1445,40.74224,-76.15141
17960,4264,40.69932,-75.94656
17961,6740,40.64713,-76.05988
17963,9323,40.56133,-76.39548
17964,952,40.71415,-76.49785
17965,1927,40.69919,-76.16536
17967,2202,40.86047,-76.20945
17968,321,40.6417,-76.62625
17970,3171,40.72072,-76.19056
17972,11826,40.58199,-76.21367
17974,312,40.69592,-76.23606
17976,5916,40.8204,-76.21131
17978,688,40.6165,-76.65219
17979,130,40.56729,-76.20207
17980,3342,40.531,-76.62065
17981,2468,40.63077,-76.39523
17982,452,40.76798,-76.03827
17983,1541,40.64403,-76.55027
17985,1237,40.91935,-76.23729
18011,5338,40.47288,-75.64395
18012,32,40.81135,-75.59158
18013,17597,40.85511,-75.17114
18014,12097,40.7654,-75.40923
18015,34852,40.5887,-75.36786
18017,40640,40.66069,-75.38739
18018,32965,40.62766,-75.39538
18020,21204,40.67267,-75.32692
18030,483,40.80408,-75.66336
18031,11570,40.554,-75.65361
18032,9555,40.65694,-75.46776
18034,9209,40.54182,-75.41654
18035,39,40.75053,-75.54148
18036,15581,40.50925,-75.38891
18037,7472,40.68203,-75.54638
18038,3549,40.79574,-75.48246
18040,17256,40.7459,-75.22172
18041,5768,40.41742,-75.51306
18042,45532,40.6497,-75.22376
18045,30429,40.6919,-75.27494
18046,201,40.54803,-75.56029
18049,18941,40.51912,-75.50018
18051,3624,40.59409,-75.66415
18052,29451,40.65668,-75.50443
18053,2344,40.71802,-75.70999
18054,4932,40.35321,-75.43824
18055,12117,40.58794,-75.29929
18056,1489,40.44798,-75.54911
18058,9674,40.8922,-75.49094
18059,744,40.7233,-75.53644
18062,27110,40.5035,-75.57886
18063,606,40.78229,-75.18164
18064,26970,40.75755,-75.31927
18065,577,40.69814,-75.61086
18066,6102,40.6635,-75.74492
18067,19590,40.71792,-75.47937
18069,8515,40.626,-75.616
18070,223,40.4317,-75.53884
18071,11313,40.83098,-75.57843
18072,6938,40.84548,-75.25842
18073,11755,40.38378,-75.47702
18074,5590,40.31971,-75.51424
18076,2833,40.37382,-75.48154
18077,2203,40.56603,-75.24115
18078,7857,40.67181,-75.62096
18079,303,40.74415,-75.65754
18080,11226,40.73618,-75.63227
18081,85,40.56236,-75.28396
18083,489,40.75494,-75.2637
18085,1175,40.74174,-75.25434
18086,229,40.73867,-75.54757
18087,590,40.55398,-75.59588
18088,8488,40.76578,-75.5576
18091,6547,40.82656,-75.32068
18092,3230,40.46844,-75.51372
18101,6120,40.60301,-75.4698
18102,51001,40.60792,-75.47613
18103,48746,40.57223,-75.48138
18104,48683,40.61122,-75.54699
18106,6226,40.57472,-75.59542
18109,18446,40.63673,-75.44043
18195,0,40.58427,-75.62479
18201,32067,40.95198,-75.95395
18202,13755,40.94874,-76.0483
18210,7587,41.00057,-75.59146
18211,1207,40.74315,-75.82314
18212,43,40.77292,-75.71883
18214,2522,40.80667,-76.08093
18216,957,40.94212,-75.90517
18218,2514,40.81974,-75.91611
18219,1047,40.99105,-76.05824
18220,170,40.83958,-76.07509
18221,436,41.00152,-75.919
18222,9789,41.03569,-76.00097
18223,0,40.98221,-75.95011
18224,6031,41.02499,-75.88728
18225,0,40.98137,-75.97111
18229,9248,40.93245,-75.68247
18230,152,40.9201,-75.93077
18231,413,40.90068,-76.00446
18232,4156,40.83515,-75.87939
18234,616,40.99259,-75.96468
18235,19158,40.83603,-75.692
18237,3712,40.88591,-76.02582
18239,0,40.98962,-75.98154
18240,3913,40.86279,-75.84727
18241,249,40.94439,-76.16492
18242,371,40.90606,-76.12349
18244,365,40.82361,-75.66879
18245,216,40.8528,-76.03011
18246,84,40.95743,-76.195
18248,599,40.90089,-76.09448
18249,4191,40.98457,-76.1206
18250,3137,40.81744,-75.86145
18252,11024,40.77857,-75.97893
18254,696,40.91594,-75.96563
18255,4223,40.93308,-75.82996
18256,185,40.94044,-76.14752
18301,28977,41.03141,-75.18316
18302,17733,41.09243,-75.11783
18321,1844,41.01734,-75.28754
18322,2724,40.9221,-75.39714
18323,222,41.19558,-75.27264
18324,9935,41.14712,-75.0001
18325,2700,41.22545,-75.22268
18326,3559,41.15617,-75.25186
18327,723,40.98341,-75.14665
18328,8185,41.22531,-75.00633
18330,8219,40.96505,-75.45285
18331,655,40.90878,-75.44076
18332,3508,41.0922,-75.25968
18333,115,40.89833,-75.49104
18334,4539,41.07208,-75.44298
18335,974,41.06413,-75.10455
18336,4114,41.37566,-74.73674
18337,15799,41.33406,-74.87342
18340,177,41.42027,-74.77503
18342,503,41.17045,-75.30485
18343,3637,40.89043,-75.1058
18344,3385,41.11735,-75.34442
18346,2128,41.14643,-75.42752
18347,3733,41.15116,-75.53664
18349,85,41.0995,-75.3682
18350,902,41.11339,-75.45633
18351,546,40.92321,-75.10063
18353,10953,40.89848,-75.36953
18354,1243,40.92561,-75.32831
18355,1615,41.07301,-75.35553
18356,0,41.01574,-75.11192
18357,147,41.22956,-75.2191
18360,30080,40.97254,-75.28562
18370,671,41.08926,-75.33771
18371,737,41.15837,-75.03658
18372,2599,41.04777,-75.32512
18403,6851,41.50495,-75.53529
18405,2412,41.59792,-75.09509
18407,14445,41.59971,-75.53026
18411,22820,41.45655,-75.74295
18413,81,41.64767,-75.53258
18414,5444,41.53893,-75.7427
18415,966,41.74821,-75.11315
18417,1298,41.80705,-75.20122
18419,4734,41.57858,-75.7994
18420,69,41.60333,-75.70589
18421,4603,41.66337,-75.4691
18424,5213,41.24267,-75.52234
18425,946,41.42263,-75.02206
18426,3705,41.32774,-75.23577
18428,12634,41.42946,-75.1253
18430,57,41.7428,-75.47779
18431,12775,41.62214,-75.25531
18433,7564,41.57107,-75.58452
18434,4031,41.46014,-75.54823
18435,907,41.49221,-75.00661
18436,13569,41.43867,-75.3959
18437,137,41.86859,-75.30345
18438,1139,41.43591,-75.24499
18439,390,41.82674,-75.34735
18440,35,41.55931,-75.76505
18441,405,41.65833,-75.62565
18443,327,41.66262,-75.11059
18444,13604,41.33912,-75.54667
18445,2342,41.2948,-75.34751
18446,3209,41.64513,-75.76044
18447,9470,41.5132,-75.61684
18451,413,41.39849,-75.22023
18452,5203,41.48387,-75.58951
18453,1286,41.74971,-75.361
18454,97,41.81963,-75.42731
18455,148,41.88467,-75.35541
18456,319,41.61843,-75.3404
18457,9,41.4696,-75.05084
18458,3792,41.40916,-74.91757
18460,118,41.26719,-75.34744
18461,202,41.92774,-75.32434
18462,543,41.9049,-75.42988
18463,268,41.34825,-75.37964
18464,1927,41.40181,-75.17824
18465,1324,41.83654,-75.51811
18466,17794,41.19709,-75.37796
18469,629,41.70352,-75.14597
18470,2139,41.732,-75.53502
18471,667,41.5291,-75.69807
18472,6601,41.58738,-75.40002
18473,511,41.52828,-75.20821
18503,1629,41.41007,-75.66767
18504,21069,41.42375,-75.70581
18505,20797,41.38874,-75.65109
18507,5443,41.35541,-75.68016
18508,11565,41.45503,-75.65827
18509,13055,41.43062,-75.64321
18510,14332,41.40735,-75.64376
18512,12986,41.42648,-75.5912
18517,5303,41.39524,-75.71461
18518,8573,41.37495,-75.73963
18519,5266,41.46207,-75.63062
18602,628,41.18749,-75.75526
18603,18827,41.08506,-76.24591
18610,5079,41.05959,-75.53226
18612,17739,41.35025,-75.98207
18614,1986,41.48373,-76.35768
18615,1646,41.45968,-75.85752
18616,734,41.51907,-76.63954
18617,1791,41.17149,-76.07707
18618,3570,41.37883,-76.0313
18619,162,41.43574,-76.7195
18621,4744,41.25441,-76.09129
18622,252,41.20228,-76.27348
18623,2298,41.67297,-76.14768
18624,487,41.05529,-75.62088
18625,114,41.51311,-75.85027
18626,505,41.41136,-76.4635
18627,0,41.31559,-76.02235
18628,185,41.41474,-76.32047
18629,1760,41.52393,-76.13365
18630,2923,41.66361,-76.02698
18631,1100,41.03079,-76.30233
18632,430,41.46769,-76.3764
18634,13785,41.18984,-76.0218
18635,3734,41.02961,-76.20598
18636,1610,41.41215,-76.08859
18640,16581,41.29724,-75.74024
18641,6305,41.33644,-75.73007
18642,4530,41.35359,-75.77681
18643,12848,41.36456,-75.8344
18644,7552,41.33192,-75.87753
18651,8703,41.24748,-75.962
18655,6018,41.18327,-76.19619
18656,2066,41.32703,-76.20442
18657,10866,41.52712,-75.95601
18660,3137,41.10195,-76.06196
18661,5759,41.08435,-75.75666
18701,4294,41.2433,-75.88523
18702,41970,41.21406,-75.76925
18704,31149,41.27676,-75.89474
18705,15624,41.27156,-75.84241
18706,16387,41.20432,-75.91231
18707,16689,41.13325,-75.9228
18708,8867,41.297,-75.95927
18709,2910,41.28635,-75.89674
